Kilo Meter,ownerNo,modelYear,price,Registration Year,Fuel Type,Seats,Engine Displacement,Transmission,Year of Manufacture,Mileage,No of Cylinder,Valves per Cylinder,Max Power(bhp),Max Torque(Nm),Build Type_Hatchback,Build Type_MUV,Build Type_SUV,Build Type_Sedan,OEM_Chevrolet,OEM_Datsun,OEM_Ford,OEM_Honda,OEM_Hyundai,OEM_Kia,OEM_MG,OEM_Mahindra,OEM_Maruti,OEM_Nissan,OEM_Renault,OEM_Skoda,OEM_Tata,OEM_Toyota,OEM_Volkswagen,Insurance Validity_Comprehensive,Insurance Validity_Not Available,Insurance Validity_Third Party insurance,Insurance Validity_Zero Dep
902,2,2010,2,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,4,2010,2,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,2,2010,2,2010,1,5,1422,0,2010,19,3,2,70,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1038,1,2010,2,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902,3,2010,3,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,2,2010,2,2010,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1101,2,2010,3,2010,1,5,1199,0,2010,22,3,4,73,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1101,2,2010,3,2010,1,5,1199,0,2010,22,3,4,73,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1101,2,2010,3,2010,1,5,1199,0,2010,22,3,4,73,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1219,3,2010,2,2010,0,5,1086,0,2010,17,3,4,62,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1301,2,2010,3,2010,0,5,1197,0,2010,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
889,1,2010,3,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1096,2,2010,3,2010,0,5,1197,0,2010,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1169,1,2010,3,2010,0,5,1197,0,2010,18,4,4,82,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
703,2,2010,3,2010,0,5,1198,0,2010,18,3,4,75,104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
894,2,2010,3,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
684,1,2010,2,2010,0,5,998,0,2010,19,3,4,66,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
762,2,2010,4,2010,0,5,1799,0,2010,13,4,4,130,172,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1162,2,2010,2,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1219,1,2010,2,2010,0,5,1197,0,2010,21,4,4,85,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1165,2,2010,2,2010,1,5,1399,0,2010,20,4,4,68,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
601,1,2010,3,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1038,2,2010,2,2010,0,5,1197,0,2010,17,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,2,2010,2,2010,0,5,1197,0,2010,17,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1290,2,2010,2,2010,1,5,1399,0,2010,20,4,4,68,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
774,1,2010,2,2010,0,5,998,0,2010,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
760,1,2010,2,2010,1,5,1422,0,2010,19,3,2,70,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
840,2,2010,1,2010,0,5,998,0,2010,19,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
447,1,2010,1,2010,0,5,1197,0,2010,21,4,4,85,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
372,1,2010,2,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
850,1,2010,2,2010,1,5,1199,0,2010,22,3,4,73,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
959,4,2010,1,2011,0,5,1198,0,2010,18,3,4,75,104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1110,3,2010,3,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1233,2,2010,2,2010,0,5,1591,0,2010,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1224,3,2010,2,2010,0,5,1197,0,2010,17,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1044,1,2010,2,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902,1,2010,3,2010,0,5,1198,0,2010,16,4,4,90,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,1,2010,2,2010,0,5,796,0,2010,19,3,4,46,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1082,2,2010,3,2010,0,5,1497,1,2010,16,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
974,1,2010,2,2011,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
965,2,2010,2,2010,0,5,998,0,2010,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
791,1,2010,2,2010,0,5,998,0,2010,19,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1145,2,2010,2,2010,0,5,1197,0,2010,18,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1076,4,2010,1,2010,1,5,1399,0,2010,20,4,2,68,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
929,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1101,3,2010,1,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,3,2010,1,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1168,2,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902,2,2010,1,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
944,1,2010,2,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
978,3,2010,2,2010,0,5,1497,1,2010,16,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,2,2010,1,2010,0,5,1086,0,2010,17,3,4,62,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
561,3,2010,1,2010,0,5,1598,0,2010,12,4,4,102,148,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,5,2010,2,2010,0,5,1799,0,2010,14,4,4,130,171,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,5,2010,2,2010,0,5,1799,0,2010,14,4,4,130,171,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
447,1,2010,2,2010,0,5,1061,0,2010,18,3,4,67,84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
747,4,2010,1,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,2,2010,3,2010,0,5,1497,1,2010,16,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1038,2,2010,2,2010,0,5,1598,0,2010,15,4,4,103,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
902,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1095,1,2010,1,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1097,1,2010,2,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
769,1,2010,2,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847,1,2010,2,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1,2010,3,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
948,1,2010,1,2011,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1101,2,2010,2,2010,0,5,1197,0,2010,18,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
985,1,2010,2,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
923,1,2010,2,2010,0,5,1086,0,2010,17,3,4,62,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902,2,2010,1,2010,0,5,1196,0,2010,15,4,4,70,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,1,2010,3,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
971,2,2010,2,2010,1,5,1248,0,2010,19,4,4,88,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
965,1,2010,1,2010,0,5,796,0,2010,19,3,4,46,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
971,2,2010,2,2010,1,5,1248,0,2010,19,4,4,88,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1038,1,2010,2,2010,1,5,1399,0,2010,20,4,4,68,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
788,1,2010,2,2010,0,5,1196,0,2010,15,4,4,70,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,1,2010,2,2010,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
923,1,2010,3,2010,0,5,1799,0,2010,13,4,4,130,172,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,1,2010,2,2011,0,5,1086,0,2010,17,3,4,62,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
755,1,2010,2,2010,1,5,1399,0,2010,20,4,4,68,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
995,2,2010,2,2012,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1078,1,2010,1,2011,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
998,1,2010,2,2011,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1149,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,2,2010,1,2010,1,5,1248,0,2010,19,4,4,88,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1041,2,2010,1,2010,0,5,1086,0,2010,17,3,4,62,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
788,1,2010,1,2010,0,5,796,0,2010,19,3,4,46,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
743,1,2010,2,2011,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827,2,2010,2,2010,0,5,1197,0,2010,17,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1219,2,2010,2,2010,0,5,1198,0,2010,16,3,4,73,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
902,3,2010,1,2010,0,5,995,0,2010,18,4,2,62,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,1,2010,2,2010,0,5,1061,0,2010,18,3,4,67,84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1101,4,2010,1,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
743,1,2010,3,2010,0,5,1198,0,2010,16,4,4,90,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1101,4,2010,1,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,3,2010,1,2010,0,5,796,0,2010,19,3,4,46,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1161,3,2010,1,2010,0,5,796,0,2010,19,3,4,46,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1101,2,2010,2,2010,0,5,1198,0,2010,17,3,4,75,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1219,1,2010,1,2010,0,5,1599,0,2010,16,4,4,101,146,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1038,2,2010,2,2010,1,5,1248,0,2010,21,4,4,73,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,1,2010,3,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
870,2,2010,1,2010,0,5,1197,0,2010,18,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1101,1,2010,1,2010,0,5,998,0,2010,19,3,4,66,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1380,2,2010,1,2010,1,5,1248,0,2010,19,4,4,73,190,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1038,1,2010,1,2010,0,5,998,0,2010,19,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
747,1,2010,1,2010,0,5,796,0,2010,19,3,4,46,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
561,2,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1380,4,2010,1,2010,0,5,998,1,2010,16,3,4,66,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1380,2,2010,1,2010,0,5,998,0,2010,19,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,1,2010,2,2010,0,5,1586,0,2010,15,4,4,103,145,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1219,2,2010,1,2010,1,5,1248,0,2010,21,4,4,73,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1380,2,2010,2,2010,1,5,1396,0,2010,23,4,4,88,219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1380,2,2010,2,2010,1,5,1396,0,2010,23,4,4,88,219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,2,2010,1,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
828,1,2010,2,2010,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,1,2010,1,2010,0,5,1197,0,2010,17,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1,2010,2,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,1,2010,2,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,1,2010,2,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
485,2,2010,1,2010,0,5,998,0,2010,19,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
704,1,2010,1,2010,0,5,1197,0,2010,18,4,4,85,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
784,1,2010,1,2010,0,5,998,0,2010,19,3,4,66,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1024,1,2010,1,2010,0,5,1197,0,2010,18,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,2,2010,2,2010,0,5,1197,0,2010,18,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
832,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,2,2010,1,2010,0,5,1086,0,2010,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
747,2,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
915,2,2010,1,2010,0,5,1197,0,2010,21,4,4,85,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
561,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,1,2010,1,2010,0,5,1199,0,2010,18,4,4,79,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1380,1,2010,2,2010,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
613,1,2010,1,2010,0,5,1199,0,2010,18,4,4,79,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,3,2010,1,2010,0,5,1197,0,2010,18,4,4,85,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1130,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,3,2010,2,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,2,2010,1,2010,1,5,1248,0,2010,21,4,4,73,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,1,2010,2,2010,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1219,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1,2010,1,2010,0,5,1086,0,2010,17,3,4,62,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
722,2,2010,2,2010,0,5,1497,0,2010,17,4,4,116,146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2010,1,2010,0,5,1196,0,2010,15,4,4,70,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
747,2,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,4,2010,1,2010,0,5,1197,0,2010,16,4,4,83,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,2,2010,1,2010,0,5,998,0,2010,19,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
655,1,2010,2,2010,0,5,1197,0,2010,22,4,4,88,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
659,1,2010,1,2010,0,5,1196,0,2010,15,4,4,70,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902,1,2010,1,2010,0,5,1196,0,2010,15,4,4,70,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
949,3,2010,1,2010,0,5,998,0,2010,18,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
910,2,2010,1,2010,0,5,1197,0,2010,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
718,1,2010,1,2010,0,5,998,0,2010,19,3,4,66,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
949,2,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
804,2,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,4,2010,1,2010,0,5,1197,0,2010,16,4,4,83,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
747,1,2010,2,2010,0,5,1798,0,2010,14,4,4,138,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
671,1,2010,1,2010,0,5,1196,0,2010,15,4,4,70,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902,1,2010,2,2010,0,5,1798,0,2010,14,4,4,138,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
937,2,2010,1,2010,0,5,1198,0,2010,16,3,4,73,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
865,1,2010,1,2010,0,5,1198,0,2010,16,3,4,73,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
812,2,2010,1,2010,0,5,1198,0,2010,16,4,4,90,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
447,1,2010,2,2010,0,5,1197,0,2010,18,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,3,2010,1,2010,0,5,1197,0,2010,18,4,4,85,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
561,2,2010,2,2010,0,5,1197,0,2010,18,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1219,1,2010,1,2010,0,5,1197,0,2010,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1,2010,2,2010,0,5,1298,0,2010,17,4,4,85,114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
941,2,2011,3,2011,0,5,1197,0,2011,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1038,2,2011,3,2011,1,5,1199,0,2011,22,3,4,73,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
905,1,2011,4,2011,0,5,1197,0,2011,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,1,2011,4,2011,0,5,1197,0,2011,17,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
747,1,2011,4,2011,0,5,1197,0,2011,17,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1118,1,2011,3,2011,0,5,1197,0,2011,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
